wavelength,flux,uncertainty
36.02020263671875,0.09036099910736084,0.02243588645451746
36.1878547668457,0.0978429988026619,0.02280923825996826
36.205223083496094,0.08609600365161896,0.02041109044122827
36.37141036987305,0.09059000015258789,0.021715641482581167
36.39035415649414,0.09578300267457962,0.024536754879160367
36.55506896972656,0.09604399651288986,0.025518753143521727
36.57558822631836,0.09640199691057205,0.03054395801136454
36.738826751708984,0.10155899822711945,0.025066038099388583
36.76093292236328,0.10126300156116486,0.026897018886858075
36.92268753051758,0.09951400011777878,0.02514696403146909
36.94637680053711,0.10924699902534485,0.02420455680238744
37.10665512084961,0.11080499738454819,0.03623050710382067
37.13193130493164,0.09300900250673294,0.03210604407272874
37.29071807861328,0.10555700212717056,0.03492211965216316
37.31759262084961,0.10741700232028961,0.03131972670698134
